match_id,SetNo,GameNo,PointNumber,point_idx,perspective,server_is_persp,pts_in_game_for,pts_in_game_against,games_in_set_for,games_in_set_against,sets_for,sets_against,best_of,sets_needed_to_win,is_tiebreak,is_game_point_for,is_game_point_against,is_break_point,ttl_diff,aces_diff,df_diff
2017-wimbledon-1502,1,1,0,1,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0
2017-wimbledon-1502,1,1,1,2,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0
2017-wimbledon-1502,1,1,2,3,P1,0,0,1,0,0,0,0,5,3,0,0,0,0,-1,0.0,0.0
2017-wimbledon-1502,1,1,3,4,P1,0,0,2,0,0,0,0,5,3,0,0,0,0,-2,0.0,0.0
2017-wimbledon-1502,1,1,4,5,P1,0,0,3,0,0,0,0,5,3,0,0,1,0,-3,0.0,0.0
2017-wimbledon-1502,1,1,5,6,P1,0,1,3,0,0,0,0,5,3,0,0,1,0,-2,0.0,-1.0
2017-wimbledon-1502,1,2,6,7,P1,1,1,4,0,1,0,0,5,3,0,0,0,0,-3,0.0,-1.0
2017-wimbledon-1502,1,2,7,8,P1,1,1,0,0,1,0,0,5,3,0,0,0,0,-2,0.0,-1.0
2017-wimbledon-1502,1,2,8,9,P1,1,2,0,0,1,0,0,5,3,0,0,0,0,-1,1.0,-1.0
2017-wimbledon-1502,1,2,9,10,P1,1,3,0,0,1,0,0,5,3,0,1,0,0,0,1.0,-1.0
2017-wimbledon-1502,1,3,10,11,P1,0,4,0,1,1,0,0,5,3,0,0,0,0,1,1.0,-1.0
2017-wimbledon-1502,1,3,11,12,P1,0,0,1,1,1,0,0,5,3,0,0,0,0,0,1.0,-1.0
2017-wimbledon-1502,1,3,12,13,P1,0,0,2,1,1,0,0,5,3,0,0,0,0,-1,0.0,-1.0
2017-wimbledon-1502,1,3,13,14,P1,0,0,3,1,1,0,0,5,3,0,0,1,0,-2,0.0,-1.0
2017-wimbledon-1502,1,4,14,15,P1,1,0,4,1,2,0,0,5,3,0,0,0,0,-3,-1.0,-1.0
2017-wimbledon-1502,1,4,15,16,P1,1,1,0,1,2,0,0,5,3,0,0,0,0,-2,-1.0,-1.0
2017-wimbledon-1502,1,4,16,17,P1,1,2,0,1,2,0,0,5,3,0,0,0,0,-1,-1.0,-1.0
2017-wimbledon-1502,1,4,17,18,P1,1,3,0,1,2,0,0,5,3,0,1,0,0,0,-1.0,-1.0
2017-wimbledon-1502,1,5,18,19,P1,0,4,0,2,2,0,0,5,3,0,0,0,0,1,0.0,-1.0
2017-wimbledon-1502,1,5,19,20,P1,0,0,1,2,2,0,0,5,3,0,0,0,0,0,0.0,-1.0
2017-wimbledon-1502,1,5,20,21,P1,0,1,1,2,2,0,0,5,3,0,0,0,0,1,0.0,-1.0
2017-wimbledon-1502,1,5,21,22,P1,0,1,2,2,2,0,0,5,3,0,0,0,0,0,0.0,-1.0
2017-wimbledon-1502,1,5,22,23,P1,0,1,3,2,2,0,0,5,3,0,0,1,0,-1,0.0,-1.0
2017-wimbledon-1502,1,6,23,24,P1,1,1,4,2,3,0,0,5,3,0,0,0,0,-2,0.0,-1.0
2017-wimbledon-1502,1,6,24,25,P1,1,1,0,2,3,0,0,5,3,0,0,0,0,-1,0.0,-1.0
2017-wimbledon-1502,1,6,25,26,P1,1,2,0,2,3,0,0,5,3,0,0,0,0,0,0.0,-1.0
2017-wimbledon-1502,1,6,26,27,P1,1,2,1,2,3,0,0,5,3,0,0,0,0,-1,0.0,-1.0
2017-wimbledon-1502,1,6,27,28,P1,1,3,1,2,3,0,0,5,3,0,1,0,0,0,0.0,-1.0
2017-wimbledon-1502,1,6,28,29,P1,1,3,2,2,3,0,0,5,3,0,1,0,0,-1,0.0,-1.0
2017-wimbledon-1502,1,7,29,30,P1,0,4,2,3,3,0,0,5,3,0,0,0,0,0,0.0,-1.0
2017-wimbledon-1502,1,7,30,31,P1,0,1,0,3,3,0,0,5,3,0,0,0,0,1,0.0,-1.0
2017-wimbledon-1502,1,7,31,32,P1,0,1,1,3,3,0,0,5,3,0,0,0,0,0,-1.0,-1.0
2017-wimbledon-1502,1,7,32,33,P1,0,2,1,3,3,0,0,5,3,0,0,0,0,1,-1.0,-1.0
2017-wimbledon-1502,1,7,33,34,P1,0,2,2,3,3,0,0,5,3,0,0,0,0,0,-1.0,-1.0
2017-wimbledon-1502,1,7,34,35,P1,0,3,2,3,3,0,0,5,3,0,1,0,1,1,-1.0,-1.0
2017-wimbledon-1502,1,8,35,36,P1,1,4,2,4,3,0,0,5,3,0,0,0,0,2,-1.0,-1.0
2017-wimbledon-1502,1,8,36,37,P1,1,0,1,4,3,0,0,5,3,0,0,0,0,1,-1.0,-1.0
2017-wimbledon-1502,1,8,37,38,P1,1,1,1,4,3,0,0,5,3,0,0,0,0,2,-1.0,-1.0
2017-wimbledon-1502,1,8,38,39,P1,1,2,1,4,3,0,0,5,3,0,0,0,0,3,0.0,-1.0
2017-wimbledon-1502,1,8,39,40,P1,1,3,1,4,3,0,0,5,3,0,1,0,0,4,0.0,-1.0
2017-wimbledon-1502,1,8,40,41,P1,1,3,2,4,3,0,0,5,3,0,1,0,0,3,0.0,-1.0
2017-wimbledon-1502,1,9,41,42,P1,0,4,2,5,3,0,0,5,3,0,0,0,0,4,0.0,-1.0
2017-wimbledon-1502,1,9,42,43,P1,0,0,1,5,3,0,0,5,3,0,0,0,0,3,-1.0,-1.0
2017-wimbledon-1502,1,9,43,44,P1,0,1,1,5,3,0,0,5,3,0,0,0,0,4,-1.0,-1.0
2017-wimbledon-1502,1,9,44,45,P1,0,1,2,5,3,0,0,5,3,0,0,0,0,3,-1.0,-1.0
2017-wimbledon-1502,1,9,45,46,P1,0,1,3,5,3,0,0,5,3,0,0,1,0,2,-1.0,-1.0
2017-wimbledon-1502,1,9,46,47,P1,0,2,3,5,3,0,0,5,3,0,0,1,0,3,-1.0,-2.0
2017-wimbledon-1502,1,9,47,48,P1,0,3,3,5,3,0,0,5,3,0,0,0,0,4,-1.0,-2.0
2017-wimbledon-1502,1,9,48,49,P1,0,3,4,5,3,0,0,5,3,0,0,1,0,3,-2.0,-2.0
2017-wimbledon-1502,1,9,49,50,P1,0,4,4,5,3,0,0,5,3,0,0,0,0,4,-2.0,-2.0
2017-wimbledon-1502,1,9,50,51,P1,0,5,4,5,3,0,0,5,3,0,1,0,1,5,-2.0,-2.0
2017-wimbledon-1502,2,1,51,52,P1,1,6,4,0,0,1,0,5,3,0,0,0,0,6,-2.0,-2.0
2017-wimbledon-1502,2,1,52,53,P1,1,1,0,0,0,1,0,5,3,0,0,0,0,7,-2.0,-2.0
2017-wimbledon-1502,2,1,53,54,P1,1,2,0,0,0,1,0,5,3,0,0,0,0,8,-2.0,-2.0
2017-wimbledon-1502,2,1,54,55,P1,1,3,0,0,0,1,0,5,3,0,1,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,2,55,56,P1,0,4,0,1,0,1,0,5,3,0,0,0,0,10,-1.0,-2.0
2017-wimbledon-1502,2,2,56,57,P1,0,0,1,1,0,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,2,57,58,P1,0,0,2,1,0,1,0,5,3,0,0,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,2,58,59,P1,0,1,2,1,0,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,2,59,60,P1,0,1,3,1,0,1,0,5,3,0,0,1,0,8,-1.0,-2.0
2017-wimbledon-1502,2,3,60,61,P1,1,1,4,1,1,1,0,5,3,0,0,0,0,7,-2.0,-2.0
2017-wimbledon-1502,2,3,61,62,P1,1,1,0,1,1,1,0,5,3,0,0,0,0,8,-2.0,-2.0
2017-wimbledon-1502,2,3,62,63,P1,1,2,0,1,1,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,3,63,64,P1,1,2,1,1,1,1,0,5,3,0,0,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,3,64,65,P1,1,3,1,1,1,1,0,5,3,0,1,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,3,65,66,P1,1,3,2,1,1,1,0,5,3,0,1,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,4,66,67,P1,0,4,2,2,1,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,4,67,68,P1,0,0,1,2,1,1,0,5,3,0,0,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,4,68,69,P1,0,1,1,2,1,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,4,69,70,P1,0,1,2,2,1,1,0,5,3,0,0,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,4,70,71,P1,0,2,2,2,1,1,0,5,3,0,0,0,0,9,-1.0,-3.0
2017-wimbledon-1502,2,4,71,72,P1,0,2,3,2,1,1,0,5,3,0,0,1,0,8,-1.0,-3.0
2017-wimbledon-1502,2,5,72,73,P1,1,2,4,2,2,1,0,5,3,0,0,0,0,7,-1.0,-3.0
2017-wimbledon-1502,2,5,73,74,P1,1,0,1,2,2,1,0,5,3,0,0,0,0,6,-1.0,-2.0
2017-wimbledon-1502,2,5,74,75,P1,1,1,1,2,2,1,0,5,3,0,0,0,0,7,-1.0,-2.0
2017-wimbledon-1502,2,5,75,76,P1,1,2,1,2,2,1,0,5,3,0,0,0,0,8,0.0,-2.0
2017-wimbledon-1502,2,5,76,77,P1,1,3,1,2,2,1,0,5,3,0,1,0,0,9,0.0,-2.0
2017-wimbledon-1502,2,6,77,78,P1,0,4,1,3,2,1,0,5,3,0,0,0,0,10,1.0,-2.0
2017-wimbledon-1502,2,6,78,79,P1,0,0,1,3,2,1,0,5,3,0,0,0,0,9,0.0,-2.0
2017-wimbledon-1502,2,6,79,80,P1,0,0,2,3,2,1,0,5,3,0,0,0,0,8,0.0,-2.0
2017-wimbledon-1502,2,6,80,81,P1,0,1,2,3,2,1,0,5,3,0,0,0,0,9,0.0,-2.0
2017-wimbledon-1502,2,6,81,82,P1,0,1,3,3,2,1,0,5,3,0,0,1,0,8,-1.0,-2.0
2017-wimbledon-1502,2,7,82,83,P1,1,1,4,3,3,1,0,5,3,0,0,0,0,7,-1.0,-2.0
2017-wimbledon-1502,2,7,83,84,P1,1,1,0,3,3,1,0,5,3,0,0,0,0,8,0.0,-2.0
2017-wimbledon-1502,2,7,84,85,P1,1,2,0,3,3,1,0,5,3,0,0,0,0,9,0.0,-2.0
2017-wimbledon-1502,2,7,85,86,P1,1,3,0,3,3,1,0,5,3,0,1,0,0,10,0.0,-2.0
2017-wimbledon-1502,2,8,86,87,P1,0,4,0,4,3,1,0,5,3,0,0,0,0,11,0.0,-2.0
2017-wimbledon-1502,2,8,87,88,P1,0,0,1,4,3,1,0,5,3,0,0,0,0,10,0.0,-2.0
2017-wimbledon-1502,2,8,88,89,P1,0,1,1,4,3,1,0,5,3,0,0,0,0,11,0.0,-2.0
2017-wimbledon-1502,2,8,89,90,P1,0,2,1,4,3,1,0,5,3,0,0,0,0,12,0.0,-3.0
2017-wimbledon-1502,2,8,90,91,P1,0,3,1,4,3,1,0,5,3,0,1,0,1,13,0.0,-3.0
2017-wimbledon-1502,2,8,91,92,P1,0,3,2,4,3,1,0,5,3,0,1,0,1,12,0.0,-3.0
2017-wimbledon-1502,2,8,92,93,P1,0,3,3,4,3,1,0,5,3,0,0,0,0,11,0.0,-3.0
2017-wimbledon-1502,2,8,93,94,P1,0,4,3,4,3,1,0,5,3,0,1,0,1,12,0.0,-3.0
2017-wimbledon-1502,2,8,94,95,P1,0,4,4,4,3,1,0,5,3,0,0,0,0,11,0.0,-3.0
2017-wimbledon-1502,2,8,95,96,P1,0,4,5,4,3,1,0,5,3,0,0,1,0,10,-1.0,-3.0
2017-wimbledon-1502,2,9,96,97,P1,1,4,6,4,4,1,0,5,3,0,0,0,0,9,-2.0,-3.0
2017-wimbledon-1502,2,9,97,98,P1,1,1,0,4,4,1,0,5,3,0,0,0,0,10,-2.0,-3.0
2017-wimbledon-1502,2,9,98,99,P1,1,2,0,4,4,1,0,5,3,0,0,0,0,11,-2.0,-3.0
2017-wimbledon-1502,2,9,99,100,P1,1,2,1,4,4,1,0,5,3,0,0,0,0,10,-2.0,-3.0
2017-wimbledon-1502,2,9,100,101,P1,1,3,1,4,4,1,0,5,3,0,1,0,0,11,-2.0,-3.0
2017-wimbledon-1502,2,10,101,102,P1,0,4,1,5,4,1,0,5,3,0,0,0,0,12,-1.0,-3.0
2017-wimbledon-1502,2,10,102,103,P1,0,0,1,5,4,1,0,5,3,0,0,0,0,11,-1.0,-3.0
2017-wimbledon-1502,2,10,103,104,P1,0,0,2,5,4,1,0,5,3,0,0,0,0,10,-1.0,-3.0
2017-wimbledon-1502,2,10,104,105,P1,0,1,2,5,4,1,0,5,3,0,0,0,0,11,-1.0,-3.0
2017-wimbledon-1502,2,10,105,106,P1,0,1,3,5,4,1,0,5,3,0,0,1,0,10,-1.0,-3.0
2017-wimbledon-1502,2,11,106,107,P1,1,1,4,5,5,1,0,5,3,0,0,0,0,9,-2.0,-3.0
2017-wimbledon-1502,2,11,107,108,P1,1,0,1,5,5,1,0,5,3,0,0,0,0,8,-2.0,-3.0
2017-wimbledon-1502,2,11,108,109,P1,1,1,1,5,5,1,0,5,3,0,0,0,0,9,-2.0,-3.0
2017-wimbledon-1502,2,11,109,110,P1,1,1,2,5,5,1,0,5,3,0,0,0,0,8,-2.0,-2.0
2017-wimbledon-1502,2,11,110,111,P1,1,2,2,5,5,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,11,111,112,P1,1,2,3,5,5,1,0,5,3,0,0,1,0,8,-1.0,-2.0
2017-wimbledon-1502,2,11,112,113,P1,1,3,3,5,5,1,0,5,3,0,0,0,0,9,-1.0,-2.0
2017-wimbledon-1502,2,11,113,114,P1,1,4,3,5,5,1,0,5,3,0,1,0,0,10,-1.0,-2.0
2017-wimbledon-1502,2,12,114,115,P1,0,5,3,6,5,1,0,5,3,0,0,0,0,11,0.0,-2.0
2017-wimbledon-1502,2,12,115,116,P1,0,0,1,6,5,1,0,5,3,0,0,0,0,10,0.0,-2.0
2017-wimbledon-1502,2,12,116,117,P1,0,0,2,6,5,1,0,5,3,0,0,0,0,9,0.0,-2.0
2017-wimbledon-1502,2,12,117,118,P1,0,0,3,6,5,1,0,5,3,0,0,1,0,8,0.0,-2.0
2017-wimbledon-1502,2,13,118,119,P1,1,0,4,6,6,1,0,5,3,1,0,0,0,7,-1.0,-2.0
2017-wimbledon-1502,2,13,119,120,P1,0,1,0,6,6,1,0,5,3,1,0,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,13,120,121,P1,0,1,1,6,6,1,0,5,3,1,0,0,0,7,-1.0,-2.0
2017-wimbledon-1502,2,13,121,122,P1,1,1,2,6,6,1,0,5,3,1,0,0,0,6,-2.0,-2.0
2017-wimbledon-1502,2,13,122,123,P1,1,2,2,6,6,1,0,5,3,1,0,0,0,7,-1.0,-2.0
2017-wimbledon-1502,2,13,123,124,P1,0,3,2,6,6,1,0,5,3,1,0,0,0,8,-1.0,-2.0
2017-wimbledon-1502,2,13,124,125,P1,0,4,2,6,6,1,0,5,3,1,0,0,0,9,-1.0,-2.0
