match_id,SetNo,GameNo,PointNumber,point_idx,perspective,server_is_persp,pts_in_game_for,pts_in_game_against,games_in_set_for,games_in_set_against,sets_for,sets_against,best_of,sets_needed_to_win,is_tiebreak,is_game_point_for,is_game_point_against,is_break_point,ttl_diff,aces_diff,df_diff,y_match
2023-usopen-1206,1,1,0X,1,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0,0
2023-usopen-1206,1,1,0Y,2,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0,0
2023-usopen-1206,1,1,1,3,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0,0
2023-usopen-1206,1,1,2,4,P1,0,1,0,0,0,0,0,5,3,0,0,0,0,1,0.0,0.0,0
2023-usopen-1206,1,1,3,5,P1,0,1,1,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0,0
2023-usopen-1206,1,1,4,6,P1,0,1,2,0,0,0,0,5,3,0,0,0,0,-1,0.0,0.0,0
2023-usopen-1206,1,1,5,7,P1,0,1,3,0,0,0,0,5,3,0,0,1,0,-2,0.0,0.0,0
2023-usopen-1206,1,2,6,8,P1,1,1,4,0,1,0,0,5,3,0,0,0,0,-3,0.0,0.0,0
2023-usopen-1206,1,2,7,9,P1,1,0,1,0,1,0,0,5,3,0,0,0,0,-4,0.0,0.0,0
2023-usopen-1206,1,2,8,10,P1,1,0,2,0,1,0,0,5,3,0,0,0,0,-5,0.0,0.0,0
2023-usopen-1206,1,2,9,11,P1,1,0,3,0,1,0,0,5,3,0,0,1,0,-6,0.0,0.0,0
2023-usopen-1206,1,3,10,12,P1,0,0,4,0,2,0,0,5,3,0,0,0,0,-7,0.0,0.0,0
2023-usopen-1206,1,3,11,13,P1,0,0,1,0,2,0,0,5,3,0,0,0,0,-8,0.0,0.0,0
2023-usopen-1206,1,3,12,14,P1,0,1,1,0,2,0,0,5,3,0,0,0,0,-7,0.0,0.0,0
2023-usopen-1206,1,3,13,15,P1,0,1,2,0,2,0,0,5,3,0,0,0,0,-8,0.0,0.0,0
2023-usopen-1206,1,3,14,16,P1,0,2,2,0,2,0,0,5,3,0,0,0,0,-7,0.0,-1.0,0
2023-usopen-1206,1,3,15,17,P1,0,3,2,0,2,0,0,5,3,0,1,0,1,-6,0.0,-1.0,0
2023-usopen-1206,1,3,16,18,P1,0,3,3,0,2,0,0,5,3,0,0,0,0,-7,0.0,-1.0,0
2023-usopen-1206,1,3,17,19,P1,0,4,3,0,2,0,0,5,3,0,1,0,1,-6,0.0,-1.0,0
2023-usopen-1206,1,3,18,20,P1,0,4,4,0,2,0,0,5,3,0,0,0,0,-7,0.0,-1.0,0
2023-usopen-1206,1,3,19,21,P1,0,4,5,0,2,0,0,5,3,0,0,1,0,-8,0.0,-1.0,0
2023-usopen-1206,1,3,20,22,P1,0,5,5,0,2,0,0,5,3,0,0,0,0,-7,0.0,-1.0,0
2023-usopen-1206,1,3,21,23,P1,0,5,6,0,2,0,0,5,3,0,0,1,0,-8,0.0,-1.0,0
2023-usopen-1206,1,3,22,24,P1,0,6,6,0,2,0,0,5,3,0,0,0,0,-7,0.0,-2.0,0
2023-usopen-1206,1,3,23,25,P1,0,6,7,0,2,0,0,5,3,0,0,1,0,-8,0.0,-2.0,0
2023-usopen-1206,1,3,24,26,P1,0,7,7,0,2,0,0,5,3,0,0,0,0,-7,0.0,-2.0,0
2023-usopen-1206,1,3,25,27,P1,0,7,8,0,2,0,0,5,3,0,0,1,0,-8,0.0,-2.0,0
2023-usopen-1206,1,3,26,28,P1,0,8,8,0,2,0,0,5,3,0,0,0,0,-7,0.0,-2.0,0
2023-usopen-1206,1,3,27,29,P1,0,9,8,0,2,0,0,5,3,0,1,0,1,-6,0.0,-2.0,0
2023-usopen-1206,1,4,28,30,P1,1,10,8,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,29,31,P1,1,1,0,1,2,0,0,5,3,0,0,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,4,30,32,P1,1,2,0,1,2,0,0,5,3,0,0,0,0,-3,0.0,-2.0,0
2023-usopen-1206,1,4,31,33,P1,1,2,1,1,2,0,0,5,3,0,0,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,4,32,34,P1,1,2,2,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,33,35,P1,1,2,3,1,2,0,0,5,3,0,0,1,0,-6,0.0,-2.0,0
2023-usopen-1206,1,4,34,36,P1,1,3,3,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,35,37,P1,1,4,3,1,2,0,0,5,3,0,1,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,4,36,38,P1,1,4,4,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,37,39,P1,1,5,4,1,2,0,0,5,3,0,1,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,4,38,40,P1,1,5,5,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,39,41,P1,1,5,6,1,2,0,0,5,3,0,0,1,0,-6,0.0,-2.0,0
2023-usopen-1206,1,4,40,42,P1,1,6,6,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,41,43,P1,1,7,6,1,2,0,0,5,3,0,1,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,4,42,44,P1,1,7,7,1,2,0,0,5,3,0,0,0,0,-5,0.0,-2.0,0
2023-usopen-1206,1,4,43,45,P1,1,8,7,1,2,0,0,5,3,0,1,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,5,44,46,P1,0,9,7,2,2,0,0,5,3,0,0,0,0,-3,0.0,-2.0,0
2023-usopen-1206,1,5,45,47,P1,0,1,0,2,2,0,0,5,3,0,0,0,0,-2,0.0,-2.0,0
2023-usopen-1206,1,5,46,48,P1,0,1,1,2,2,0,0,5,3,0,0,0,0,-3,0.0,-2.0,0
2023-usopen-1206,1,5,47,49,P1,0,1,2,2,2,0,0,5,3,0,0,0,0,-4,0.0,-2.0,0
2023-usopen-1206,1,5,48,50,P1,0,1,3,2,2,0,0,5,3,0,0,1,0,-5,0.0,-2.0,0
2023-usopen-1206,1,5,49,51,P1,0,2,3,2,2,0,0,5,3,0,0,1,0,-4,0.0,-2.0,0
2023-usopen-1206,1,5,50,52,P1,0,3,3,2,2,0,0,5,3,0,0,0,0,-3,0.0,-2.0,0
2023-usopen-1206,1,5,51,53,P1,0,4,3,2,2,0,0,5,3,0,1,0,1,-2,0.0,-2.0,0
2023-usopen-1206,1,5,52,54,P1,0,4,4,2,2,0,0,5,3,0,0,0,0,-3,-1.0,-2.0,0
2023-usopen-1206,1,5,53,55,P1,0,4,5,2,2,0,0,5,3,0,0,1,0,-4,-1.0,-2.0,0
2023-usopen-1206,1,6,54,56,P1,1,4,6,2,3,0,0,5,3,0,0,0,0,-5,-1.0,-2.0,0
2023-usopen-1206,1,6,55,57,P1,1,1,0,2,3,0,0,5,3,0,0,0,0,-4,-1.0,-2.0,0
2023-usopen-1206,1,6,56,58,P1,1,2,0,2,3,0,0,5,3,0,0,0,0,-3,-1.0,-2.0,0
2023-usopen-1206,1,6,57,59,P1,1,2,1,2,3,0,0,5,3,0,0,0,0,-4,-1.0,-2.0,0
2023-usopen-1206,1,6,58,60,P1,1,3,1,2,3,0,0,5,3,0,1,0,0,-3,-1.0,-2.0,0
2023-usopen-1206,1,7,59,61,P1,0,4,1,3,3,0,0,5,3,0,0,0,0,-2,-1.0,-2.0,0
2023-usopen-1206,1,7,60,62,P1,0,0,1,3,3,0,0,5,3,0,0,0,0,-3,-1.0,-2.0,0
2023-usopen-1206,1,7,61,63,P1,0,1,1,3,3,0,0,5,3,0,0,0,0,-2,-1.0,-3.0,0
2023-usopen-1206,1,7,62,64,P1,0,1,2,3,3,0,0,5,3,0,0,0,0,-3,-1.0,-3.0,0
2023-usopen-1206,1,7,63,65,P1,0,1,3,3,3,0,0,5,3,0,0,1,0,-4,-1.0,-3.0,0
2023-usopen-1206,1,7,64,66,P1,0,2,3,3,3,0,0,5,3,0,0,1,0,-3,-1.0,-3.0,0
2023-usopen-1206,1,8,65,67,P1,1,2,4,3,4,0,0,5,3,0,0,0,0,-4,-1.0,-3.0,0
2023-usopen-1206,1,8,66,68,P1,1,0,1,3,4,0,0,5,3,0,0,0,0,-5,-1.0,-2.0,0
2023-usopen-1206,1,8,67,69,P1,1,0,2,3,4,0,0,5,3,0,0,0,0,-6,-1.0,-1.0,0
2023-usopen-1206,1,8,68,70,P1,1,0,3,3,4,0,0,5,3,0,0,1,0,-7,-1.0,-1.0,0
2023-usopen-1206,1,9,69,71,P1,0,0,4,3,5,0,0,5,3,0,0,0,0,-8,-1.0,-1.0,0
2023-usopen-1206,1,9,70,72,P1,0,1,0,3,5,0,0,5,3,0,0,0,0,-7,-1.0,-1.0,0
2023-usopen-1206,1,9,71,73,P1,0,1,1,3,5,0,0,5,3,0,0,0,0,-8,-1.0,-1.0,0
2023-usopen-1206,1,9,72,74,P1,0,1,2,3,5,0,0,5,3,0,0,0,0,-9,-2.0,-1.0,0
2023-usopen-1206,1,9,73,75,P1,0,1,3,3,5,0,0,5,3,0,0,1,0,-10,-2.0,-1.0,0
2023-usopen-1206,2,1,74,76,P1,1,1,4,0,0,0,1,5,3,0,0,0,0,-11,-2.0,-1.0,0
2023-usopen-1206,2,1,75,77,P1,1,0,1,0,0,0,1,5,3,0,0,0,0,-12,-2.0,-1.0,0
2023-usopen-1206,2,1,76,78,P1,1,1,1,0,0,0,1,5,3,0,0,0,0,-11,-2.0,-1.0,0
2023-usopen-1206,2,1,77,79,P1,1,1,2,0,0,0,1,5,3,0,0,0,0,-12,-2.0,-1.0,0
2023-usopen-1206,2,1,78,80,P1,1,1,3,0,0,0,1,5,3,0,0,1,0,-13,-2.0,-1.0,0
2023-usopen-1206,2,1,79,81,P1,1,2,3,0,0,0,1,5,3,0,0,1,0,-12,-2.0,-1.0,0
2023-usopen-1206,2,1,80,82,P1,1,3,3,0,0,0,1,5,3,0,0,0,0,-11,-2.0,-1.0,0
2023-usopen-1206,2,1,81,83,P1,1,3,4,0,0,0,1,5,3,0,0,1,0,-12,-2.0,-1.0,0
2023-usopen-1206,2,2,82,84,P1,0,3,5,0,1,0,1,5,3,0,0,0,0,-13,-2.0,-1.0,0
2023-usopen-1206,2,2,83,85,P1,0,0,1,0,1,0,1,5,3,0,0,0,0,-14,-3.0,-1.0,0
2023-usopen-1206,2,2,84,86,P1,0,0,2,0,1,0,1,5,3,0,0,0,0,-15,-3.0,-1.0,0
2023-usopen-1206,2,2,85,87,P1,0,1,2,0,1,0,1,5,3,0,0,0,0,-14,-3.0,-1.0,0
2023-usopen-1206,2,2,86,88,P1,0,1,3,0,1,0,1,5,3,0,0,1,0,-15,-3.0,-1.0,0
2023-usopen-1206,2,3,87,89,P1,1,1,4,0,2,0,1,5,3,0,0,0,0,-16,-3.0,-1.0,0
2023-usopen-1206,2,3,88,90,P1,1,1,0,0,2,0,1,5,3,0,0,0,0,-15,-3.0,-1.0,0
2023-usopen-1206,2,3,89,91,P1,1,2,0,0,2,0,1,5,3,0,0,0,0,-14,-3.0,-1.0,0
2023-usopen-1206,2,3,90,92,P1,1,2,1,0,2,0,1,5,3,0,0,0,0,-15,-3.0,0.0,0
2023-usopen-1206,2,3,91,93,P1,1,3,1,0,2,0,1,5,3,0,1,0,0,-14,-3.0,0.0,0
2023-usopen-1206,2,4,92,94,P1,0,4,1,1,2,0,1,5,3,0,0,0,0,-13,-3.0,0.0,0
2023-usopen-1206,2,4,93,95,P1,0,0,1,1,2,0,1,5,3,0,0,0,0,-14,-3.0,0.0,0
2023-usopen-1206,2,4,94,96,P1,0,0,2,1,2,0,1,5,3,0,0,0,0,-15,-3.0,0.0,0
2023-usopen-1206,2,4,95,97,P1,0,0,3,1,2,0,1,5,3,0,0,1,0,-16,-4.0,0.0,0
2023-usopen-1206,2,4,96,98,P1,0,1,3,1,2,0,1,5,3,0,0,1,0,-15,-4.0,0.0,0
2023-usopen-1206,2,5,100,99,P1,1,1,4,1,3,0,1,5,3,0,0,0,0,-16,-4.0,0.0,0
2023-usopen-1206,2,5,101,100,P1,1,1,0,1,3,0,1,5,3,0,0,0,0,-15,-4.0,0.0,0
2023-usopen-1206,2,5,102,101,P1,1,1,1,1,3,0,1,5,3,0,0,0,0,-16,-4.0,0.0,0
2023-usopen-1206,2,5,97,102,P1,1,2,1,1,3,0,1,5,3,0,0,0,0,-15,-4.0,0.0,0
2023-usopen-1206,2,5,98,103,P1,1,3,1,1,3,0,1,5,3,0,1,0,0,-14,-4.0,0.0,0
2023-usopen-1206,2,5,99,104,P1,1,4,1,1,3,0,1,5,3,0,0,0,0,-13,-3.0,0.0,0
2023-usopen-1206,2,6,103,105,P1,0,4,2,1,4,0,1,5,3,0,0,0,0,-14,-3.0,0.0,0
2023-usopen-1206,2,6,104,106,P1,0,0,1,1,4,0,1,5,3,0,0,0,0,-15,-3.0,0.0,0
2023-usopen-1206,2,6,105,107,P1,0,0,2,1,4,0,1,5,3,0,0,0,0,-16,-3.0,0.0,0
2023-usopen-1206,2,6,106,108,P1,0,0,3,1,4,0,1,5,3,0,0,1,0,-17,-3.0,0.0,0
2023-usopen-1206,2,6,107,109,P1,0,1,3,1,4,0,1,5,3,0,0,1,0,-16,-3.0,0.0,0
2023-usopen-1206,2,6,108,110,P1,0,2,3,1,4,0,1,5,3,0,0,1,0,-15,-3.0,0.0,0
2023-usopen-1206,2,7,109,111,P1,1,2,4,1,5,0,1,5,3,0,0,0,0,-16,-4.0,0.0,0
2023-usopen-1206,2,7,110,112,P1,1,0,1,1,5,0,1,5,3,0,0,0,0,-17,-4.0,0.0,0
2023-usopen-1206,2,7,111,113,P1,1,1,1,1,5,0,1,5,3,0,0,0,0,-16,-4.0,0.0,0
2023-usopen-1206,2,7,112,114,P1,1,2,1,1,5,0,1,5,3,0,0,0,0,-15,-4.0,0.0,0
2023-usopen-1206,2,7,113,115,P1,1,3,1,1,5,0,1,5,3,0,1,0,0,-14,-4.0,0.0,0
2023-usopen-1206,2,7,114,116,P1,1,3,2,1,5,0,1,5,3,0,1,0,0,-15,-4.0,1.0,0
2023-usopen-1206,2,8,115,117,P1,0,4,2,2,5,0,1,5,3,0,0,0,0,-14,-4.0,1.0,0
2023-usopen-1206,2,8,116,118,P1,0,1,0,2,5,0,1,5,3,0,0,0,0,-13,-4.0,1.0,0
2023-usopen-1206,2,8,117,119,P1,0,1,1,2,5,0,1,5,3,0,0,0,0,-14,-4.0,1.0,0
2023-usopen-1206,2,8,118,120,P1,0,1,2,2,5,0,1,5,3,0,0,0,0,-15,-4.0,1.0,0
2023-usopen-1206,2,8,119,121,P1,0,2,2,2,5,0,1,5,3,0,0,0,0,-14,-4.0,0.0,0
2023-usopen-1206,2,8,120,122,P1,0,3,2,2,5,0,1,5,3,0,1,0,1,-13,-4.0,-1.0,0
2023-usopen-1206,2,8,121,123,P1,0,3,3,2,5,0,1,5,3,0,0,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,2,8,122,124,P1,0,3,4,2,5,0,1,5,3,0,0,1,0,-15,-4.0,-1.0,0
2023-usopen-1206,2,8,123,125,P1,0,4,4,2,5,0,1,5,3,0,0,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,2,8,124,126,P1,0,4,5,2,5,0,1,5,3,0,0,1,0,-15,-4.0,-1.0,0
2023-usopen-1206,2,9,125,127,P1,1,4,6,2,6,0,1,5,3,0,0,0,0,-16,-4.0,-1.0,0
2023-usopen-1206,2,9,126,128,P1,1,0,1,2,6,0,1,5,3,0,0,0,0,-17,-4.0,-1.0,0
2023-usopen-1206,2,9,127,129,P1,1,1,1,2,6,0,1,5,3,0,0,0,0,-16,-4.0,-1.0,0
2023-usopen-1206,2,9,128,130,P1,1,2,1,2,6,0,1,5,3,0,0,0,0,-15,-4.0,-1.0,0
2023-usopen-1206,2,9,129,131,P1,1,3,1,2,6,0,1,5,3,0,1,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,2,10,130,132,P1,0,4,1,3,6,0,1,5,3,0,0,0,0,-13,-4.0,-1.0,0
2023-usopen-1206,2,10,131,133,P1,0,1,0,3,6,0,1,5,3,0,0,0,0,-12,-4.0,-1.0,0
2023-usopen-1206,2,10,132,134,P1,0,1,1,3,6,0,1,5,3,0,0,0,0,-13,-4.0,-1.0,0
2023-usopen-1206,2,10,133,135,P1,0,1,2,3,6,0,1,5,3,0,0,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,2,10,134,136,P1,0,2,2,3,6,0,1,5,3,0,0,0,0,-13,-4.0,-1.0,0
2023-usopen-1206,2,10,135,137,P1,0,2,3,3,6,0,1,5,3,0,0,1,0,-14,-4.0,-1.0,0
2023-usopen-1206,3,1,136,138,P1,1,2,4,0,0,0,2,5,3,0,0,0,0,-15,-4.0,-1.0,0
2023-usopen-1206,3,1,137,139,P1,1,0,1,0,0,0,2,5,3,0,0,0,0,-16,-4.0,-1.0,0
2023-usopen-1206,3,1,138,140,P1,1,1,1,0,0,0,2,5,3,0,0,0,0,-15,-4.0,-1.0,0
2023-usopen-1206,3,1,139,141,P1,1,1,2,0,0,0,2,5,3,0,0,0,0,-16,-4.0,-1.0,0
2023-usopen-1206,3,1,140,142,P1,1,1,3,0,0,0,2,5,3,0,0,1,0,-17,-4.0,-1.0,0
2023-usopen-1206,3,1,141,143,P1,1,2,3,0,0,0,2,5,3,0,0,1,0,-16,-4.0,-1.0,0
2023-usopen-1206,3,2,142,144,P1,0,2,4,0,1,0,2,5,3,0,0,0,0,-17,-4.0,-1.0,0
2023-usopen-1206,3,2,143,145,P1,0,1,0,0,1,0,2,5,3,0,0,0,0,-16,-4.0,-1.0,0
2023-usopen-1206,3,2,144,146,P1,0,2,0,0,1,0,2,5,3,0,0,0,0,-15,-4.0,-1.0,0
2023-usopen-1206,3,2,145,147,P1,0,2,1,0,1,0,2,5,3,0,0,0,0,-16,-4.0,-1.0,0
2023-usopen-1206,3,2,146,148,P1,0,3,1,0,1,0,2,5,3,0,1,0,1,-15,-4.0,-1.0,0
2023-usopen-1206,3,3,147,149,P1,1,4,1,1,1,0,2,5,3,0,0,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,3,3,148,150,P1,1,1,0,1,1,0,2,5,3,0,0,0,0,-13,-4.0,-1.0,0
2023-usopen-1206,3,3,149,151,P1,1,2,0,1,1,0,2,5,3,0,0,0,0,-12,-4.0,-1.0,0
2023-usopen-1206,3,3,150,152,P1,1,2,1,1,1,0,2,5,3,0,0,0,0,-13,-4.0,-1.0,0
2023-usopen-1206,3,3,151,153,P1,1,2,2,1,1,0,2,5,3,0,0,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,3,3,152,154,P1,1,3,2,1,1,0,2,5,3,0,1,0,0,-13,-4.0,-1.0,0
2023-usopen-1206,3,3,153,155,P1,1,3,3,1,1,0,2,5,3,0,0,0,0,-14,-4.0,-1.0,0
2023-usopen-1206,3,3,154,156,P1,1,3,4,1,1,0,2,5,3,0,0,1,0,-15,-4.0,0.0,0
2023-usopen-1206,3,4,155,157,P1,0,3,5,1,2,0,2,5,3,0,0,0,0,-16,-4.0,0.0,0
2023-usopen-1206,3,4,156,158,P1,0,1,0,1,2,0,2,5,3,0,0,0,0,-15,-4.0,0.0,0
